purchase_id,product_id,quantity,unit_price,purchase_date
22892,27,45,43.9,
22892,22,23,21.0,
22892,10,36,31.0,
22892,42,9,14.0,
22892,59,47,55.0,
22892,56,39,38.0,
22892,40,33,18.4,
22892,1,36,18.0,
22892,15,50,15.5,
22892,28,47,45.6,
22892,66,28,17.0,
22892,50,45,16.25,
22892,57,10,19.5,
22892,37,21,26.0,
22892,9,37,97.0,
22893,45,46,9.5,
22893,54,25,7.45,
22893,61,32,28.5,
22893,73,49,15.0,
22893,50,32,16.25,
22893,49,49,20.0,
22893,64,34,33.25,
22893,30,35,25.89,
22893,17,48,39.0,
22893,77,29,13.0,
22893,6,30,25.0,
22893,55,43,24.0,
22893,38,46,263.5,
22893,4,25,22.0,
22893,68,17,12.5,
22893,11,42,21.0,
22893,31,50,12.5,
22893,41,39,9.65,
22893,63,16,43.9,
22893,23,6,9.0,
22893,3,29,10.0,
22893,57,39,19.5,
22893,48,29,12.75,
22893,12,45,38.0,
22893,32,21,32.0,
22893,27,28,43.9,
22893,13,10,6.0,
22893,65,44,21.05,
22893,2,15,19.0,
22893,18,14,62.5,
22893,16,31,17.45,
22893,20,6,81.0,
22893,35,13,18.0,
22893,39,42,18.0,
22893,60,2,34.0,
22893,71,29,21.5,
22893,62,3,49.3,
22893,59,4,55.0,
22893,14,19,23.25,
22893,7,29,30.0,
22893,56,20,38.0,
22893,37,34,26.0,
22893,36,25,19.0,
22893,21,11,10.0,
22893,8,27,40.0,
22893,58,17,13.25,
22893,15,50,15.5,
22893,1,9,18.0,
22893,10,12,31.0,
22893,53,6,32.8,
22893,19,13,9.2,
22893,72,29,34.8,
22893,70,2,15.0,
22893,9,50,97.0,
22893,46,8,12.0,
22893,34,48,14.0,
22893,22,39,21.0,
22893,74,13,10.0,
22893,26,27,31.23,
22893,75,21,7.75,
22893,69,26,36.0,
22893,67,40,14.0,
22893,25,20,14.0,
22893,42,3,14.0,
22893,24,5,4.5,
22893,66,38,17.0,
22893,44,10,19.45,
22893,40,30,18.4,
22893,51,3,53.0,
22893,33,48,2.5,
22893,29,36,123.79,
22893,76,32,18.0,
22893,28,29,45.6,
22893,47,31,9.5,
22893,52,6,7.0,
22893,5,45,21.35,
22893,43,25,46.0,
22894,67,29,14.0,
22894,20,48,81.0,
22894,30,25,25.89,
22894,16,41,17.45,
22894,11,1,21.0,
22894,7,37,30.0,
22894,69,20,36.0,
22894,22,37,21.0,
22894,5,23,21.35,
22894,35,20,18.0,
22894,24,32,4.5,
22894,29,28,123.79,
22894,12,25,38.0,
22894,39,30,18.0,
22894,76,22,18.0,
22894,37,14,26.0,
22894,43,22,46.0,
22894,50,25,16.25,
22894,4,16,22.0,
22894,77,27,13.0,
22894,28,14,45.6,
22894,68,42,12.5,
22894,40,46,18.4,
22894,41,49,9.65,
22894,73,36,15.0,
22894,64,28,33.25,
22894,59,12,55.0,
22894,38,14,263.5,
22894,51,6,53.0,
22894,2,32,19.0,
22894,75,37,7.75,
22894,56,37,38.0,
22894,42,35,14.0,
22894,13,34,6.0,
22894,31,2,12.5,
22894,33,5,2.5,
22894,17,42,39.0,
22894,74,2,10.0,
22894,14,13,23.25,
22894,15,47,15.5,
22894,57,48,19.5,
22894,27,17,43.9,
22894,46,20,12.0,
22894,45,46,9.5,
22894,18,39,62.5,
22894,58,34,13.25,
22894,10,13,31.0,
22894,25,24,14.0,
22894,55,2,24.0,
22894,34,47,14.0,
22894,71,1,21.5,
22894,44,2,19.45,
22894,54,17,7.45,
22894,19,36,9.2,
22894,23,27,9.0,
22895,16,32,17.45,
22896,13,38,6.0,
22896,51,22,53.0,
22896,10,47,31.0,
22896,46,19,12.0,
22896,59,46,55.0,
22896,24,2,4.5,
22896,54,39,7.45,
22896,37,10,26.0,
22896,30,44,25.89,
22896,38,17,263.5,
22896,67,35,14.0,
22896,36,36,19.0,
22896,65,30,21.05,
22896,50,26,16.25,
22896,29,28,123.79,
22896,74,34,10.0,
22896,68,29,12.5,
22896,63,43,43.9,
22896,48,46,12.75,
22896,77,5,13.0,
22896,35,6,18.0,
22896,2,28,19.0,
22896,49,31,20.0,
22896,66,12,17.0,
22896,15,13,15.5,
22896,76,45,18.0,
22896,4,33,22.0,
22896,73,16,15.0,
22896,69,36,36.0,
22896,18,21,62.5,
22896,61,25,28.5,
22896,40,41,18.4,
22896,8,21,40.0,
22896,47,46,9.5,
22896,42,39,14.0,
22896,3,27,10.0,
22896,31,2,12.5,
22896,71,50,21.5,
22896,34,24,14.0,
22896,12,25,38.0,
22896,21,40,10.0,
22896,75,4,7.75,
22896,60,36,34.0,
22896,28,49,45.6,
22896,55,29,24.0,
22896,72,23,34.8,
22896,64,5,33.25,
22896,25,35,14.0,
22896,32,21,32.0,
22896,9,32,97.0,
22896,57,4,19.5,
22896,33,13,2.5,
22896,23,37,9.0,
22896,19,1,9.2,
22896,70,45,15.0,
22896,56,49,38.0,
22896,22,25,21.0,
22896,62,38,49.3,
22896,58,37,13.25,
22897,56,26,38.0,
22897,67,18,14.0,
22897,74,20,10.0,
22897,41,45,9.65,
22897,60,43,34.0,
22897,40,50,18.4,
22897,15,27,15.5,
22897,37,34,26.0,
22897,32,43,32.0,
22897,38,50,263.5,
22897,63,3,43.9,
22897,12,3,38.0,
22897,23,12,9.0,
22897,10,28,31.0,
22897,52,47,7.0,
22897,72,10,34.8,
22897,36,23,19.0,
22897,9,9,97.0,
22897,22,28,21.0,
22897,39,2,18.0,
22897,16,36,17.45,
22897,69,30,36.0,
22897,26,9,31.23,
22897,6,44,25.0,
22897,48,25,12.75,
22897,24,37,4.5,
22897,65,37,21.05,
22897,54,6,7.45,
22897,13,44,6.0,
22897,35,22,18.0,
22897,21,9,10.0,
22897,31,41,12.5,
22897,20,42,81.0,
22897,75,13,7.75,
22897,3,34,10.0,
22897,46,19,12.0,
22897,18,31,62.5,
22897,14,29,23.25,
22897,68,38,12.5,
22897,30,16,25.89,
22897,66,48,17.0,
22897,11,35,21.0,
22897,64,47,33.25,
22897,2,17,19.0,
22897,51,41,53.0,
22897,76,40,18.0,
22897,29,20,123.79,
22897,77,5,13.0,
22897,27,35,43.9,
22897,62,37,49.3,
22897,59,17,55.0,
22897,43,32,46.0,
22897,47,15,9.5,
22897,50,47,16.25,
22897,4,9,22.0,
22897,53,23,32.8,
22898,70,17,15.0,
22899,50,46,16.25,
22899,8,39,40.0,
22899,28,33,45.6,
22899,3,20,10.0,
22899,77,40,13.0,
22899,26,33,31.23,
22900,65,5,21.05,
22900,7,11,30.0,
22900,41,22,9.65,
22900,4,30,22.0,
22900,66,46,17.0,
22900,76,9,18.0,
22900,45,32,9.5,
22900,56,49,38.0,
22900,37,13,26.0,
22900,75,29,7.75,
22900,5,30,21.35,
22900,18,33,62.5,
22900,6,16,25.0,
22900,60,36,34.0,
22900,29,12,123.79,
22900,51,17,53.0,
22900,42,20,14.0,
22900,46,25,12.0,
22900,24,33,4.5,
22900,57,13,19.5,
22900,32,45,32.0,
22900,72,42,34.8,
22900,13,28,6.0,
22900,68,21,12.5,
22900,26,39,31.23,
22900,63,13,43.9,
22900,50,37,16.25,
22900,17,44,39.0,
22900,34,33,14.0,
22900,10,14,31.0,
22900,28,46,45.6,
22900,16,24,17.45,
22900,22,11,21.0,
22900,19,13,9.2,
22900,20,36,81.0,
22900,58,11,13.25,
22900,62,25,49.3,
22900,74,37,10.0,
22900,12,28,38.0,
22900,67,44,14.0,
22900,47,50,9.5,
22900,15,28,15.5,
22900,36,39,19.0,
22900,33,34,2.5,
22900,14,14,23.25,
22900,8,4,40.0,
22900,11,11,21.0,
22900,73,24,15.0,
22900,43,22,46.0,
22900,30,46,25.89,
22900,52,41,7.0,
22900,59,8,55.0,
22900,64,43,33.25,
22900,31,30,12.5,
22900,23,11,9.0,
22900,69,30,36.0,
22900,61,26,28.5,
22900,1,12,18.0,
22900,35,17,18.0,
22900,70,6,15.0,
22900,21,9,10.0,
22900,2,5,19.0,
22900,27,31,43.9,
22900,39,32,18.0,
22900,55,32,24.0,
22900,40,39,18.4,
22900,54,36,7.45,
22900,3,13,10.0,
22900,38,12,263.5,
22900,25,19,14.0,
22900,44,50,19.45,
22900,9,2,97.0,
22900,49,43,20.0,
22900,48,48,12.75,
22900,53,39,32.8,
22901,47,31,9.5,
22901,60,41,34.0,
22901,38,35,263.5,
22901,9,28,97.0,
22901,19,14,9.2,
22901,69,24,36.0,
22901,15,37,15.5,
22901,26,31,31.23,
22901,12,9,38.0,
22901,48,17,12.75,
22901,50,6,16.25,
22901,31,12,12.5,
22901,73,5,15.0,
22901,6,48,25.0,
22901,67,30,14.0,
22901,13,35,6.0,
22901,2,34,19.0,
22901,3,16,10.0,
22901,11,36,21.0,
22901,34,15,14.0,
22901,77,23,13.0,
22901,33,13,2.5,
22901,8,7,40.0,
22901,71,7,21.5,
22901,32,25,32.0,
22901,52,15,7.0,
22901,1,39,18.0,
22901,14,10,23.25,
22901,25,3,14.0,
22901,57,29,19.5,
22901,4,34,22.0,
22901,37,25,26.0,
22901,17,40,39.0,
22901,40,24,18.4,
22901,61,43,28.5,
22901,42,47,14.0,
22901,72,29,34.8,
22901,44,43,19.45,
22901,74,15,10.0,
22901,41,46,9.65,
22901,76,23,18.0,
22901,46,26,12.0,
22901,7,33,30.0,
22901,27,25,43.9,
22901,36,50,19.0,
22901,16,33,17.45,
22901,45,46,9.5,
22901,10,22,31.0,
22901,22,10,21.0,
22901,43,47,46.0,
22901,75,22,7.75,
22901,49,50,20.0,
22901,39,24,18.0,
22901,53,5,32.8,
22901,58,17,13.25,
22901,23,16,9.0,
22901,18,37,62.5,
22901,63,18,43.9,
22901,28,27,45.6,
22901,66,25,17.0,
22901,24,34,4.5,
22901,59,23,55.0,
22901,35,29,18.0,
22901,54,26,7.45,
22901,55,32,24.0,
22901,5,9,21.35,
22901,64,26,33.25,
22901,30,34,25.89,
22901,70,24,15.0,
22901,20,10,81.0,
22901,56,35,38.0,
22901,62,17,49.3,
22902,23,34,9.0,
22902,12,50,38.0,
22902,29,5,123.79,
22902,45,43,9.5,
22902,77,15,13.0,
22902,74,22,10.0,
22902,44,42,19.45,
22902,32,38,32.0,
22902,61,49,28.5,
22902,46,6,12.0,
22902,43,37,46.0,
22902,28,42,45.6,
22902,13,16,6.0,
22902,1,30,18.0,
22902,24,14,4.5,
22902,50,44,16.25,
22902,54,3,7.45,
22902,2,1,19.0,
22902,63,30,43.9,
22902,60,34,34.0,
22902,36,31,19.0,
22902,20,19,81.0,
22902,11,28,21.0,
22902,26,10,31.23,
22902,15,26,15.5,
22902,57,39,19.5,
22903,12,6,38.0,
22903,16,29,17.45,
22903,5,14,21.35,
22903,35,43,18.0,
22903,64,39,33.25,
22903,58,14,13.25,
22904,39,7,18.0,
22904,1,26,18.0,
22904,21,15,10.0,
22904,37,48,26.0,
22904,33,18,2.5,
22904,25,17,14.0,
22904,58,34,13.25,
22905,27,48,43.9,
22905,66,4,17.0,
22905,5,38,21.35,
22905,62,17,49.3,
22905,63,38,43.9,
22905,49,35,20.0,
22905,51,24,53.0,
22905,50,3,16.25,
22905,72,15,34.8,
22905,74,37,10.0,
22905,37,39,26.0,
22905,46,38,12.0,
22905,77,15,13.0,
22905,67,37,14.0,
22905,68,2,12.5,
22905,29,49,123.79,
22905,69,45,36.0,
22905,11,45,21.0,
22905,57,35,19.5,
22905,10,46,31.0,
22905,15,19,15.5,
22905,39,27,18.0,
22905,55,6,24.0,
22905,2,25,19.0,
22905,32,2,32.0,
22905,20,28,81.0,
22906,61,35,28.5,
22906,69,9,36.0,
22906,9,36,97.0,
22906,10,42,31.0,
22906,41,12,9.65,
22906,65,50,21.05,
22906,29,6,123.79,
22906,37,42,26.0,
22906,34,37,14.0,
22906,5,28,21.35,
22906,4,19,22.0,
22906,76,21,18.0,
22906,17,49,39.0,
22906,36,28,19.0,
22906,58,41,13.25,
22906,49,48,20.0,
22906,56,40,38.0,
22906,50,4,16.25,
22906,14,15,23.25,
22906,30,8,25.89,
22906,7,11,30.0,
22906,40,44,18.4,
22906,20,35,81.0,
22906,8,22,40.0,
22906,72,22,34.8,
22906,27,8,43.9,
22906,70,45,15.0,
22906,33,14,2.5,
22906,57,44,19.5,
22906,3,1,10.0,
22906,22,23,21.0,
22906,32,10,32.0,
22906,66,8,17.0,
22906,47,41,9.5,
22906,1,42,18.0,
22906,74,23,10.0,
22906,11,16,21.0,
22906,31,33,12.5,
22906,24,28,4.5,
22906,38,16,263.5,
22906,12,13,38.0,
22906,75,46,7.75,
22906,67,26,14.0,
22906,71,23,21.5,
22906,68,20,12.5,
22906,18,26,62.5,
22906,63,9,43.9,
22906,53,11,32.8,
22906,44,46,19.45,
22906,45,17,9.5,
22906,15,34,15.5,
22906,46,39,12.0,
22906,35,22,18.0,
22906,2,5,19.0,
22906,51,25,53.0,
22906,26,36,31.23,
22906,39,6,18.0,
22906,13,26,6.0,
22906,16,27,17.45,
22906,43,17,46.0,
22906,54,1,7.45,
22906,23,6,9.0,
22906,60,30,34.0,
22906,21,47,10.0,
22906,77,28,13.0,
22907,30,40,25.89,
22907,49,12,20.0,
22907,54,47,7.45,
22907,61,37,28.5,
22907,37,13,26.0,
22907,19,8,9.2,
22907,9,11,97.0,
22907,31,43,12.5,
22907,12,26,38.0,
22907,60,2,34.0,
22907,76,13,18.0,
22907,35,6,18.0,
22907,6,37,25.0,
22907,66,12,17.0,
22907,36,8,19.0,
22907,28,31,45.6,
22907,77,11,13.0,
22907,47,8,9.5,
22907,71,7,21.5,
22907,25,31,14.0,
22907,52,38,7.0,
22907,63,39,43.9,
22907,10,49,31.0,
22907,40,48,18.4,
22907,62,17,49.3,
22907,17,34,39.0,
22907,68,21,12.5,
22907,51,14,53.0,
22907,2,22,19.0,
22907,7,20,30.0,
22907,69,3,36.0,
22907,4,26,22.0,
22907,64,20,33.25,
22907,75,29,7.75,
22907,73,42,15.0,
22907,53,36,32.8,
22907,20,41,81.0,
22907,46,15,12.0,
22907,21,26,10.0,
22907,5,27,21.35,
22907,32,48,32.0,
22907,45,21,9.5,
22907,39,4,18.0,
22907,65,22,21.05,
22907,41,6,9.65,
22907,18,22,62.5,
22907,74,1,10.0,
22907,11,32,21.0,
22907,44,42,19.45,
22907,58,34,13.25,
22907,48,21,12.75,
22907,42,1,14.0,
22907,15,31,15.5,
22907,56,4,38.0,
22907,13,27,6.0,
22907,22,5,21.0,
22907,8,16,40.0,
22907,34,9,14.0,
22907,72,13,34.8,
22907,27,29,43.9,
22907,38,2,263.5,
22907,29,13,123.79,
22907,14,12,23.25,
22907,3,33,10.0,
22907,23,33,9.0,
22908,28,43,45.6,
22908,40,6,18.4,
22908,44,42,19.45,
22908,63,22,43.9,
22908,37,29,26.0,
22908,51,33,53.0,
22908,24,7,4.5,
22908,48,11,12.75,
22908,62,39,49.3,
22908,64,1,33.25,
22908,52,7,7.0,
22908,5,3,21.35,
22908,55,34,24.0,
22908,26,15,31.23,
22908,60,36,34.0,
22908,27,34,43.9,
22908,57,2,19.5,
22908,22,21,21.0,
22908,66,12,17.0,
22908,58,31,13.25,
22908,30,24,25.89,
22908,43,38,46.0,
22908,42,46,14.0,
22908,54,13,7.45,
22908,71,15,21.5,
22908,10,11,31.0,
22908,29,3,123.79,
22908,77,12,13.0,
22908,25,8,14.0,
22909,44,14,19.45,
22909,66,45,17.0,
22909,21,39,10.0,
22909,54,48,7.45,
22909,69,34,36.0,
22909,11,30,21.0,
22909,29,29,123.79,
22909,20,32,81.0,
22909,22,39,21.0,
22909,74,4,10.0,
22909,60,14,34.0,
22909,56,21,38.0,
22909,32,2,32.0,
22909,13,1,6.0,
22909,62,17,49.3,
22909,28,48,45.6,
22909,27,19,43.9,
22909,63,21,43.9,
22909,30,24,25.89,
22909,10,37,31.0,
22909,64,5,33.25,
22909,57,22,19.5,
22909,38,9,263.5,
22909,7,40,30.0,
22909,5,11,21.35,
22909,49,39,20.0,
22909,67,18,14.0,
22909,51,2,53.0,
22909,50,21,16.25,
22909,77,25,13.0,
22909,2,3,19.0,
22909,73,27,15.0,
22909,65,36,21.05,
22909,3,15,10.0,
22909,14,4,23.25,
22909,46,11,12.0,
22909,45,37,9.5,
22909,61,17,28.5,
22909,18,27,62.5,
22909,34,37,14.0,
22909,17,6,39.0,
22909,48,6,12.75,
22909,72,5,34.8,
22909,15,3,15.5,
22909,68,23,12.5,
22909,33,44,2.5,
22909,4,26,22.0,
22909,52,28,7.0,
22909,58,35,13.25,
22909,19,20,9.2,
22909,76,24,18.0,
22909,39,13,18.0,
22910,13,50,6.0,
22910,35,31,18.0,
22910,30,13,25.89,
22910,37,13,26.0,
22910,45,4,9.5,
22910,48,9,12.75,
22910,27,8,43.9,
22910,3,41,10.0,
22910,7,7,30.0,
22910,73,3,15.0,
22910,72,40,34.8,
22910,42,39,14.0,
22910,54,6,7.45,
22910,62,34,49.3,
22910,9,1,97.0,
22910,25,47,14.0,
22911,3,47,10.0,
22911,63,4,43.9,
22911,13,4,6.0,
22911,9,49,97.0,
22912,42,38,14.0,
22913,50,9,16.25,
22913,41,10,9.65,
22913,34,6,14.0,
22913,1,19,18.0,
22913,7,42,30.0,
22913,59,33,55.0,
22913,71,20,21.5,
22913,49,19,20.0,
22913,63,13,43.9,
22913,66,13,17.0,
22913,9,13,97.0,
22913,29,50,123.79,
22913,75,8,7.75,
22913,76,17,18.0,
22913,44,14,19.45,
22913,21,11,10.0,
22913,38,2,263.5,
22913,6,45,25.0,
22913,56,11,38.0,
22913,51,1,53.0,
22913,77,24,13.0,
22913,15,44,15.5,
22913,22,21,21.0,
22913,36,19,19.0,
22913,74,32,10.0,
22913,26,19,31.23,
22913,55,26,24.0,
22913,17,25,39.0,
22913,39,46,18.0,
22913,25,35,14.0,
22913,42,5,14.0,
22913,33,11,2.5,
22913,35,10,18.0,
22913,19,28,9.2,
22913,27,2,43.9,
22913,5,44,21.35,
22913,14,45,23.25,
22913,48,31,12.75,
22913,53,2,32.8,
22913,58,22,13.25,
22913,54,17,7.45,
22913,64,36,33.25,
22913,37,50,26.0,
22913,47,11,9.5,
22913,57,37,19.5,
22913,31,17,12.5,
22913,4,40,22.0,
22913,24,22,4.5,
22913,23,14,9.0,
22913,12,2,38.0,
22913,16,25,17.45,
22913,43,46,46.0,
22913,72,44,34.8,
22913,13,36,6.0,
22913,40,49,18.4,
22913,28,42,45.6,
22913,62,20,49.3,
22913,67,45,14.0,
22913,32,32,32.0,
22913,68,49,12.5,
22913,20,35,81.0,
22913,69,7,36.0,
22913,3,19,10.0,
22913,10,32,31.0,
22913,2,46,19.0,
22913,18,29,62.5,
22913,46,47,12.0,
22913,45,22,9.5,
22913,65,18,21.05,
22913,8,30,40.0,
22913,11,42,21.0,
22914,55,41,24.0,
22914,50,36,16.25,
22914,76,13,18.0,
22914,41,32,9.65,
22914,14,10,23.25,
22914,71,41,21.5,
22914,12,19,38.0,
22914,31,7,12.5,
22914,20,5,81.0,
22914,69,8,36.0,
22914,65,31,21.05,
22914,51,33,53.0,
22914,15,29,15.5,
22914,21,6,10.0,
22914,54,24,7.45,
22914,4,16,22.0,
22914,40,42,18.4,
22914,7,5,30.0,
22914,9,47,97.0,
22914,39,9,18.0,
22914,67,18,14.0,
22915,74,8,10.0,
22915,57,37,19.5,
22915,49,45,20.0,
22915,38,27,263.5,
22915,65,30,21.05,
22915,13,10,6.0,
22915,70,13,15.0,
22915,14,34,23.25,
22915,47,20,9.5,
22915,51,41,53.0,
22915,48,36,12.75,
22915,41,2,9.65,
22915,71,11,21.5,
22915,54,48,7.45,
22915,52,48,7.0,
22915,42,12,14.0,
22915,67,49,14.0,
22915,26,33,31.23,
22915,7,21,30.0,
22916,69,39,36.0,
22916,72,36,34.8,
22916,50,8,16.25,
22916,71,28,21.5,
22916,51,34,53.0,
22916,41,20,9.65,
22916,5,15,21.35,
22916,48,42,12.75,
22916,59,34,55.0,
22916,13,11,6.0,
22916,20,25,81.0,
22916,56,5,38.0,
22916,75,1,7.75,
22916,44,38,19.45,
22916,21,8,10.0,
22916,38,8,263.5,
22916,68,5,12.5,
22916,55,30,24.0,
22916,16,30,17.45,
22916,9,16,97.0,
22916,19,9,9.2,
22916,62,49,49.3,
22916,57,31,19.5,
22916,36,3,19.0,
22916,61,45,28.5,
22916,67,43,14.0,
22916,77,38,13.0,
22916,65,46,21.05,
22916,12,30,38.0,
22916,4,29,22.0,
22916,15,49,15.5,
22916,60,33,34.0,
22916,11,28,21.0,
22916,73,13,15.0,
22916,30,1,25.89,
22916,24,41,4.5,
22916,2,11,19.0,
22916,29,32,123.79,
22916,42,35,14.0,
22916,3,8,10.0,
22916,25,43,14.0,
22916,26,11,31.23,
22916,70,1,15.0,
22916,14,14,23.25,
22916,18,20,62.5,
22916,63,25,43.9,
22916,34,45,14.0,
22916,76,23,18.0,
22916,17,20,39.0,
22916,28,43,45.6,
22916,52,1,7.0,
22916,37,25,26.0,
22916,49,6,20.0,
22916,22,20,21.0,
22916,31,44,12.5,
22916,64,41,33.25,
22916,46,25,12.0,
22916,54,41,7.45,
22916,27,17,43.9,
22916,40,27,18.4,
22916,45,28,9.5,
22916,39,30,18.0,
22916,23,4,9.0,
22916,43,35,46.0,
22916,74,5,10.0,
22916,10,23,31.0,
22916,58,25,13.25,
22916,6,8,25.0,
22916,32,17,32.0,
22916,7,32,30.0,
22917,11,12,21.0,
22917,34,7,14.0,
22917,25,42,14.0,
22917,17,44,39.0,
22917,48,39,12.75,
22917,37,37,26.0,
22917,22,2,21.0,
22917,26,33,31.23,
22917,36,32,19.0,
22917,32,48,32.0,
22917,35,23,18.0,
22917,21,41,10.0,
22917,8,31,40.0,
22917,60,34,34.0,
22917,58,40,13.25,
22917,24,12,4.5,
22917,2,19,19.0,
22917,50,3,16.25,
22917,68,6,12.5,
22917,28,22,45.6,
22917,6,31,25.0,
22917,72,17,34.8,
22917,20,23,81.0,
22917,61,5,28.5,
22917,30,35,25.89,
22917,59,15,55.0,
22917,44,13,19.45,
22917,12,35,38.0,
22917,64,45,33.25,
22917,33,2,2.5,
22917,7,41,30.0,
22917,9,50,97.0,
22917,4,40,22.0,
22917,51,41,53.0,
22917,46,8,12.0,
22917,63,47,43.9,
22917,15,15,15.5,
22917,27,45,43.9,
22917,5,32,21.35,
22917,55,29,24.0,
22917,29,9,123.79,
22917,56,26,38.0,
22917,13,22,6.0,
22917,45,46,9.5,
22917,77,8,13.0,
22917,75,29,7.75,
22917,14,42,23.25,
22917,70,26,15.0,
22917,40,3,18.4,
22917,43,37,46.0,
22917,62,9,49.3,
22917,3,31,10.0,
22917,53,3,32.8,
22917,57,16,19.5,
22917,71,3,21.5,
22917,52,38,7.0,
22917,76,47,18.0,
22918,24,35,4.5,
22918,74,26,10.0,
22918,18,28,62.5,
22918,10,46,31.0,
22918,16,45,17.45,
22918,63,17,43.9,
22918,55,44,24.0,
22918,39,21,18.0,
22918,72,19,34.8,
22918,5,49,21.35,
22918,53,23,32.8,
22918,7,6,30.0,
22918,40,42,18.4,
22918,77,40,13.0,
22918,31,41,12.5,
22918,2,9,19.0,
22918,34,24,14.0,
22918,54,18,7.45,
22918,26,45,31.23,
22918,68,31,12.5,
22918,12,35,38.0,
22918,29,8,123.79,
22918,3,42,10.0,
22918,36,3,19.0,
22918,56,13,38.0,
22918,45,28,9.5,
22918,1,40,18.0,
22918,38,43,263.5,
22918,41,15,9.65,
22918,20,7,81.0,
22918,32,39,32.0,
22918,75,35,7.75,
22918,65,34,21.05,
22918,58,49,13.25,
22918,62,5,49.3,
22919,6,22,25.0,
22919,74,41,10.0,
22919,16,17,17.45,
22919,66,50,17.0,
22919,21,7,10.0,
22919,53,28,32.8,
22919,13,45,6.0,
22919,35,20,18.0,
22919,65,41,21.05,
22919,40,26,18.4,
22919,2,42,19.0,
22919,46,14,12.0,
22919,70,18,15.0,
22919,14,27,23.25,
22919,67,9,14.0,
22919,52,15,7.0,
22919,25,37,14.0,
22919,23,21,9.0,
22919,54,37,7.45,
22919,62,32,49.3,
22919,45,17,9.5,
22919,50,2,16.25,
22919,57,34,19.5,
22919,47,17,9.5,
22919,12,45,38.0,
22919,77,49,13.0,
22919,42,11,14.0,
22919,31,26,12.5,
22919,11,48,21.0,
22919,60,40,34.0,
22919,28,42,45.6,
22919,38,43,263.5,
22919,10,31,31.0,
22919,20,43,81.0,
22919,71,36,21.5,
22919,72,35,34.8,
22919,7,40,30.0,
22919,37,27,26.0,
22919,73,7,15.0,
22919,22,19,21.0,
22919,34,26,14.0,
22919,76,18,18.0,
22919,3,6,10.0,
22919,29,44,123.79,
22920,8,8,40.0,
22920,68,33,12.5,
22920,28,37,45.6,
22920,1,32,18.0,
22920,50,48,16.25,
22920,71,17,21.5,
22920,24,44,4.5,
22920,29,11,123.79,
22920,48,24,12.75,
22920,34,10,14.0,
22920,74,13,10.0,
22920,52,40,7.0,
22921,17,41,39.0,
22921,13,18,6.0,
22921,62,37,49.3,
22921,69,5,36.0,
22922,35,39,18.0,
22922,6,44,25.0,
22922,3,38,10.0,
22922,56,50,38.0,
22923,33,29,2.5,
22923,19,41,9.2,
22923,2,12,19.0,
22923,71,3,21.5,
22923,32,46,32.0,
22923,51,37,53.0,
22923,14,14,23.25,
22923,34,34,14.0,
22923,70,14,15.0,
22923,4,2,22.0,
22923,24,35,4.5,
22923,9,7,97.0,
22923,74,32,10.0,
22923,75,8,7.75,
22923,72,40,34.8,
22923,45,46,9.5,
22923,62,26,49.3,
22923,13,44,6.0,
22923,58,1,13.25,
22923,31,37,12.5,
22923,21,35,10.0,
22923,63,19,43.9,
22923,36,36,19.0,
22923,56,31,38.0,
22923,6,48,25.0,
22923,54,47,7.45,
22923,12,12,38.0,
22923,50,27,16.25,
22923,23,48,9.0,
22923,64,35,33.25,
22923,68,47,12.5,
22923,76,50,18.0,
22923,43,46,46.0,
22923,44,18,19.45,
22923,57,37,19.5,
22923,29,8,123.79,
22923,15,49,15.5,
22923,26,49,31.23,
22923,73,1,15.0,
22923,47,46,9.5,
22923,65,13,21.05,
22923,20,22,81.0,
22923,22,26,21.0,
22923,60,9,34.0,
22923,30,34,25.89,
22923,38,37,263.5,
22923,17,45,39.0,
22923,49,19,20.0,
22923,18,33,62.5,
22923,1,1,18.0,
22923,28,43,45.6,
22923,37,21,26.0,
22923,77,37,13.0,
22923,53,34,32.8,
22923,69,46,36.0,
22923,46,6,12.0,
22923,27,3,43.9,
22923,66,42,17.0,
22923,35,19,18.0,
22923,48,6,12.75,
22924,49,8,20.0,
22924,42,19,14.0,
22924,56,39,38.0,
22924,30,43,25.89,
22924,51,19,53.0,
22924,72,27,34.8,
22924,58,50,13.25,
22924,14,3,23.25,
22924,36,37,19.0,
22924,43,17,46.0,
22924,68,45,12.5,
22924,47,46,9.5,
22924,4,44,22.0,
22924,74,7,10.0,
22924,62,18,49.3,
22924,6,5,25.0,
22924,19,38,9.2,
22924,8,48,40.0,
22924,22,1,21.0,
22924,5,42,21.35,
22924,13,10,6.0,
22924,9,19,97.0,
22924,31,36,12.5,
22924,76,40,18.0,
22924,63,37,43.9,
22924,10,45,31.0,
22924,23,43,9.0,
22924,25,12,14.0,
22924,26,18,31.23,
22924,15,42,15.5,
22924,70,31,15.0,
22924,32,12,32.0,
22924,27,5,43.9,
22924,41,8,9.65,
22924,53,16,32.8,
22924,3,41,10.0,
22924,67,5,14.0,
22924,61,46,28.5,
22924,73,32,15.0,
22924,24,21,4.5,
22924,12,36,38.0,
22924,37,46,26.0,
22924,20,42,81.0,
22924,60,42,34.0,
22924,50,14,16.25,
22924,39,5,18.0,
22924,71,14,21.5,
22924,7,23,30.0,
22924,59,14,55.0,
22924,28,5,45.6,
22924,1,35,18.0,
22924,29,13,123.79,
22924,48,9,12.75,
